origin,destination,month,passengers,year
PHX,CLT,8,31590.0,2009
PHX,CLT,9,28661.0,2009
PHX,CLT,10,29488.0,2009
PHX,CLT,11,28308.0,2009
PHX,CLT,12,31359.0,2009
PHX,DEN,1,72561.0,2009
PHX,DEN,2,68758.0,2009
PHX,DEN,3,88954.0,2009
PHX,DEN,4,78949.0,2009
PHX,DEN,5,77082.0,2009
PHX,DEN,6,75960.0,2009
PHX,DEN,7,76554.0,2009
PHX,DEN,8,66972.0,2009
PHX,DEN,9,65804.0,2009
PHX,DEN,10,75759.0,2009
PHX,DEN,11,75982.0,2009
PHX,DEN,12,75527.0,2009
PHX,DFW,1,49511.0,2009
PHX,DFW,2,42895.0,2009
PHX,DFW,3,52895.0,2009
PHX,DFW,4,48944.0,2009
PHX,DFW,5,48673.0,2009
PHX,DFW,6,47370.0,2009
PHX,DFW,7,48039.0,2009
PHX,DFW,8,45158.0,2009
PHX,DFW,9,42125.0,2009
PHX,DFW,10,47918.0,2009
PHX,DFW,11,47167.0,2009
PHX,DFW,12,47541.0,2009
PHX,DTW,1,27540.0,2009
PHX,DTW,2,28835.0,2009
PHX,DTW,3,38872.0,2009
PHX,DTW,4,34337.0,2009
PHX,DTW,5,32681.0,2009
PHX,DTW,6,31857.0,2009
PHX,DTW,7,35275.0,2009
PHX,DTW,8,32642.0,2009
PHX,DTW,9,29905.0,2009
PHX,DTW,10,32260.0,2009
PHX,DTW,11,30987.0,2009
PHX,DTW,12,34706.0,2009
PHX,EWR,1,24070.0,2009
PHX,EWR,2,21829.0,2009
PHX,EWR,3,29766.0,2009
PHX,EWR,4,28841.0,2009
PHX,EWR,5,28149.0,2009
PHX,EWR,6,29291.0,2009
PHX,EWR,7,29730.0,2009
PHX,EWR,8,29662.0,2009
PHX,EWR,9,23277.0,2009
PHX,EWR,10,27189.0,2009
PHX,EWR,11,25552.0,2009
PHX,EWR,12,25660.0,2009
PHX,IAH,1,36290.0,2009
PHX,IAH,2,31528.0,2009
PHX,IAH,3,38828.0,2009
PHX,IAH,4,35724.0,2009
PHX,IAH,5,36360.0,2009
PHX,IAH,6,37476.0,2009
PHX,IAH,7,37329.0,2009
PHX,IAH,8,35241.0,2009
PHX,IAH,9,31231.0,2009
PHX,IAH,10,33553.0,2009
PHX,IAH,11,34850.0,2009
PHX,IAH,12,35494.0,2009
PHX,JFK,1,18518.0,2009
PHX,JFK,2,16813.0,2009
PHX,JFK,3,23659.0,2009
PHX,JFK,4,22957.0,2009
PHX,JFK,5,23857.0,2009
PHX,JFK,6,23681.0,2009
PHX,JFK,7,23682.0,2009
PHX,JFK,8,23398.0,2009
PHX,JFK,9,20645.0,2009
PHX,JFK,10,22751.0,2009
PHX,JFK,11,21730.0,2009
PHX,JFK,12,20403.0,2009
PHX,LAS,1,53437.0,2009
PHX,LAS,2,56997.0,2009
PHX,LAS,3,65473.0,2009
PHX,LAS,4,61825.0,2009
PHX,LAS,5,61179.0,2009
PHX,LAS,6,56087.0,2009
PHX,LAS,7,59222.0,2009
PHX,LAS,8,52997.0,2009
PHX,LAS,9,57433.0,2009
PHX,LAS,10,60454.0,2009
PHX,LAS,11,57669.0,2009
PHX,LAS,12,65531.0,2009
PHX,LAX,1,52656.0,2009
PHX,LAX,2,46596.0,2009
PHX,LAX,3,55098.0,2009
PHX,LAX,4,58409.0,2009
PHX,LAX,5,54915.0,2009
PHX,LAX,6,51875.0,2009
PHX,LAX,7,57018.0,2009
PHX,LAX,8,55524.0,2009
PHX,LAX,9,49120.0,2009
PHX,LAX,10,54907.0,2009
PHX,LAX,11,52522.0,2009
PHX,LAX,12,54575.0,2009
PHX,LGA,1,20.0,2009
PHX,LGA,2,13.0,2009
PHX,LGA,5,176.0,2009
PHX,LGA,6,207.0,2009
PHX,LGA,7,317.0,2009
PHX,LGA,8,245.0,2009
PHX,LGA,9,369.0,2009
PHX,LGA,10,353.0,2009
PHX,LGA,11,528.0,2009
PHX,LGA,12,682.0,2009
PHX,MCO,1,14095.0,2009
PHX,MCO,2,12746.0,2009
PHX,MCO,3,14132.0,2009
PHX,MCO,4,13996.0,2009
PHX,MCO,5,13766.0,2009
PHX,MCO,6,13733.0,2009
PHX,MCO,7,12666.0,2009
PHX,MCO,8,9986.0,2009
PHX,MCO,9,7729.0,2009
PHX,MCO,10,13347.0,2009
PHX,MCO,11,11815.0,2009
PHX,MCO,12,14130.0,2009
PHX,MIA,1,3644.0,2009
PHX,MIA,2,3269.0,2009
PHX,MIA,3,4217.0,2009
PHX,MIA,4,3964.0,2009
PHX,MIA,5,3983.0,2009
PHX,MIA,6,1294.0,2009
PHX,MIA,10,92.0,2009
PHX,MIA,11,1364.0,2009
PHX,MIA,12,3666.0,2009
PHX,MSP,1,47397.0,2009
PHX,MSP,2,47827.0,2009
PHX,MSP,3,62935.0,2009
PHX,MSP,4,50517.0,2009
PHX,MSP,5,42692.0,2009
PHX,MSP,6,39673.0,2009
PHX,MSP,7,39499.0,2009
PHX,MSP,8,38315.0,2009
PHX,MSP,9,37180.0,2009
PHX,MSP,10,41395.0,2009
PHX,MSP,11,42596.0,2009
PHX,MSP,12,46092.0,2009
PHX,ORD,1,45916.0,2009
PHX,ORD,2,44427.0,2009
PHX,ORD,3,59250.0,2009
PHX,ORD,4,58078.0,2009
PHX,ORD,5,54279.0,2009
PHX,ORD,6,51922.0,2009
PHX,ORD,7,51634.0,2009
PHX,ORD,8,49771.0,2009
PHX,ORD,9,44327.0,2009
PHX,ORD,10,52203.0,2009
PHX,ORD,11,51184.0,2009
PHX,ORD,12,47805.0,2009
PHX,PHL,1,29696.0,2009
PHX,PHL,2,27090.0,2009
PHX,PHL,3,32891.0,2009
PHX,PHL,4,34122.0,2009
PHX,PHL,5,36087.0,2009
PHX,PHL,6,36067.0,2009
PHX,PHL,7,37992.0,2009
PHX,PHL,8,37762.0,2009
PHX,PHL,9,33691.0,2009
PHX,PHL,10,37624.0,2009
PHX,PHL,11,33143.0,2009
PHX,PHL,12,30132.0,2009
PHX,SEA,1,39000.0,2009
PHX,SEA,2,40676.0,2009
PHX,SEA,3,54055.0,2009
PHX,SEA,4,53194.0,2009
PHX,SEA,5,48677.0,2009
PHX,SEA,6,47293.0,2009
PHX,SEA,7,50209.0,2009
PHX,SEA,8,48027.0,2009
PHX,SEA,9,41470.0,2009
PHX,SEA,10,42678.0,2009
PHX,SEA,11,45890.0,2009
PHX,SEA,12,48519.0,2009
PHX,SFO,1,35258.0,2009
PHX,SFO,2,29452.0,2009
PHX,SFO,3,38651.0,2009
PHX,SFO,4,37881.0,2009
PHX,SFO,5,38695.0,2009
PHX,SFO,6,35611.0,2009
PHX,SFO,7,41429.0,2009
PHX,SFO,8,38770.0,2009
PHX,SFO,9,33361.0,2009
PHX,SFO,10,37177.0,2009
PHX,SFO,11,37227.0,2009
PHX,SFO,12,35461.0,2009
SEA,ATL,1,24916.0,2009
SEA,ATL,2,21689.0,2009
SEA,ATL,3,24534.0,2009
SEA,ATL,4,26737.0,2009
SEA,ATL,5,35083.0,2009
SEA,ATL,6,49945.0,2009
SEA,ATL,7,56757.0,2009
SEA,ATL,8,56730.0,2009
SEA,ATL,9,46483.0,2009
SEA,ATL,10,36080.0,2009
SEA,ATL,11,30967.0,2009
SEA,ATL,12,32343.0,2009
SEA,BOS,1,6421.0,2009
SEA,BOS,2,5446.0,2009
SEA,BOS,3,7938.0,2009
SEA,BOS,4,7681.0,2009
SEA,BOS,5,9328.0,2009
SEA,BOS,6,13284.0,2009
SEA,BOS,7,15627.0,2009
SEA,BOS,8,16256.0,2009
SEA,BOS,9,12781.0,2009
SEA,BOS,10,11415.0,2009
SEA,BOS,11,8228.0,2009
SEA,BOS,12,7830.0,2009
SEA,CLT,1,4827.0,2009
SEA,CLT,2,4277.0,2009
SEA,CLT,3,5317.0,2009
SEA,CLT,4,5292.0,2009
SEA,CLT,5,5372.0,2009
SEA,CLT,6,9980.0,2009
SEA,CLT,7,10582.0,2009
SEA,CLT,8,10831.0,2009
SEA,CLT,9,9810.0,2009
SEA,CLT,10,5467.0,2009
SEA,CLT,11,4680.0,2009
SEA,CLT,12,5722.0,2009
SEA,DEN,1,40346.0,2009
SEA,DEN,2,39501.0,2009
SEA,DEN,3,51154.0,2009
SEA,DEN,4,49469.0,2009
SEA,DEN,5,55369.0,2009
SEA,DEN,6,65934.0,2009
SEA,DEN,7,70218.0,2009
SEA,DEN,8,67183.0,2009
SEA,DEN,9,56817.0,2009
SEA,DEN,10,50659.0,2009
SEA,DEN,11,49258.0,2009
SEA,DEN,12,54448.0,2009
SEA,DFW,1,34559.0,2009
SEA,DFW,2,32243.0,2009
SEA,DFW,3,39829.0,2009
SEA,DFW,4,37901.0,2009
SEA,DFW,5,41051.0,2009
SEA,DFW,6,45114.0,2009
SEA,DFW,7,49992.0,2009
SEA,DFW,8,48685.0,2009
SEA,DFW,9,41389.0,2009
SEA,DFW,10,41326.0,2009
SEA,DFW,11,35375.0,2009
SEA,DFW,12,36432.0,2009
SEA,DTW,1,14989.0,2009
SEA,DTW,2,13795.0,2009
SEA,DTW,3,16506.0,2009
SEA,DTW,4,16901.0,2009
SEA,DTW,5,17296.0,2009
SEA,DTW,6,19580.0,2009
SEA,DTW,7,20921.0,2009
SEA,DTW,8,19578.0,2009
SEA,DTW,9,15461.0,2009
SEA,DTW,10,16106.0,2009
SEA,DTW,11,13711.0,2009
SEA,DTW,12,15355.0,2009
SEA,EWR,1,16291.0,2009
SEA,EWR,2,13843.0,2009
SEA,EWR,3,18474.0,2009
SEA,EWR,4,19228.0,2009
SEA,EWR,5,23519.0,2009
SEA,EWR,6,27992.0,2009
SEA,EWR,7,31276.0,2009
SEA,EWR,8,32826.0,2009
SEA,EWR,9,28712.0,2009
SEA,EWR,10,21305.0,2009
SEA,EWR,11,19706.0,2009
SEA,EWR,12,22672.0,2009
SEA,IAH,1,22189.0,2009
SEA,IAH,2,22007.0,2009
SEA,IAH,3,29126.0,2009
SEA,IAH,4,25500.0,2009
SEA,IAH,5,30050.0,2009
SEA,IAH,6,33645.0,2009
SEA,IAH,7,35519.0,2009
SEA,IAH,8,36847.0,2009
SEA,IAH,9,30308.0,2009
SEA,IAH,10,32716.0,2009
SEA,IAH,11,30243.0,2009
SEA,IAH,12,32693.0,2009
SEA,JFK,1,13594.0,2009
SEA,JFK,2,14280.0,2009
SEA,JFK,3,20441.0,2009
SEA,JFK,4,19555.0,2009
SEA,JFK,5,24614.0,2009
SEA,JFK,6,27039.0,2009
SEA,JFK,7,28325.0,2009
SEA,JFK,8,29616.0,2009
SEA,JFK,9,23866.0,2009
SEA,JFK,10,22544.0,2009
SEA,JFK,11,17845.0,2009
SEA,JFK,12,19010.0,2009
SEA,LAS,1,35765.0,2009
SEA,LAS,2,40439.0,2009
SEA,LAS,3,50836.0,2009
SEA,LAS,4,46789.0,2009
SEA,LAS,5,48252.0,2009
SEA,LAS,6,45167.0,2009
SEA,LAS,7,48522.0,2009
SEA,LAS,8,51271.0,2009
SEA,LAS,9,46084.0,2009
SEA,LAS,10,45201.0,2009
SEA,LAS,11,41597.0,2009
SEA,LAS,12,39878.0,2009
SEA,LAX,1,52407.0,2009
SEA,LAX,2,51603.0,2009
SEA,LAX,3,61566.0,2009
SEA,LAX,4,55437.0,2009
SEA,LAX,5,61039.0,2009
SEA,LAX,6,66837.0,2009
SEA,LAX,7,69075.0,2009
SEA,LAX,8,73012.0,2009
SEA,LAX,9,64368.0,2009
SEA,LAX,10,62111.0,2009
SEA,LAX,11,61267.0,2009
SEA,LAX,12,64862.0,2009
SEA,LGA,1,131.0,2009
SEA,LGA,3,45.0,2009
SEA,LGA,4,40.0,2009
SEA,LGA,5,48.0,2009
SEA,LGA,8,10.0,2009
SEA,MCO,1,9510.0,2009
SEA,MCO,2,8447.0,2009
SEA,MCO,3,9963.0,2009
SEA,MCO,4,8930.0,2009
SEA,MCO,5,8468.0,2009
SEA,MCO,6,8415.0,2009
SEA,MCO,7,9038.0,2009
SEA,MCO,8,9670.0,2009
SEA,MCO,9,8730.0,2009
SEA,MCO,10,9166.0,2009
SEA,MCO,11,8198.0,2009
SEA,MCO,12,9412.0,2009
SEA,MIA,1,4127.0,2009
SEA,MIA,2,3809.0,2009
SEA,MIA,3,4383.0,2009
SEA,MIA,4,3884.0,2009
SEA,MIA,5,3767.0,2009
SEA,MIA,6,3872.0,2009
SEA,MIA,7,4166.0,2009
SEA,MIA,8,4284.0,2009
SEA,MIA,9,3766.0,2009
SEA,MIA,10,4043.0,2009
SEA,MIA,11,4044.0,2009
SEA,MIA,12,4577.0,2009
SEA,MSP,1,32610.0,2009
SEA,MSP,2,28061.0,2009
SEA,MSP,3,38212.0,2009
SEA,MSP,4,40129.0,2009
SEA,MSP,5,44073.0,2009
SEA,MSP,6,53666.0,2009
SEA,MSP,7,61437.0,2009
SEA,MSP,8,58621.0,2009
SEA,MSP,9,46080.0,2009
SEA,MSP,10,40640.0,2009
SEA,MSP,11,35369.0,2009
SEA,MSP,12,40756.0,2009
SEA,ORD,1,37883.0,2009
SEA,ORD,2,36405.0,2009
SEA,ORD,3,51281.0,2009
SEA,ORD,4,50404.0,2009
SEA,ORD,5,52662.0,2009
SEA,ORD,6,54084.0,2009
SEA,ORD,7,57093.0,2009
SEA,ORD,8,58683.0,2009
SEA,ORD,9,53921.0,2009
SEA,ORD,10,50093.0,2009
SEA,ORD,11,40777.0,2009
SEA,ORD,12,46153.0,2009
SEA,PHL,1,4998.0,2009
SEA,PHL,2,3946.0,2009
SEA,PHL,3,8864.0,2009
SEA,PHL,4,8631.0,2009
SEA,PHL,5,13279.0,2009
SEA,PHL,6,14073.0,2009
SEA,PHL,7,15008.0,2009
SEA,PHL,8,14924.0,2009
SEA,PHL,9,13134.0,2009
SEA,PHL,10,10046.0,2009
SEA,PHL,11,8664.0,2009
SEA,PHL,12,9799.0,2009
SEA,PHX,1,38949.0,2009
SEA,PHX,2,41355.0,2009
SEA,PHX,3,55440.0,2009
SEA,PHX,4,46631.0,2009
SEA,PHX,5,42199.0,2009
SEA,PHX,6,44281.0,2009
SEA,PHX,7,48406.0,2009
SEA,PHX,8,50461.0,2009
SEA,PHX,9,44884.0,2009
SEA,PHX,10,45344.0,2009
SEA,PHX,11,44660.0,2009
SEA,PHX,12,47735.0,2009
SEA,SFO,1,47708.0,2009
SEA,SFO,2,47996.0,2009
SEA,SFO,3,60587.0,2009
SEA,SFO,4,55483.0,2009
SEA,SFO,5,60295.0,2009
SEA,SFO,6,65971.0,2009
SEA,SFO,7,70549.0,2009
SEA,SFO,8,75602.0,2009
SEA,SFO,9,64373.0,2009
SEA,SFO,10,59284.0,2009
SEA,SFO,11,54523.0,2009
SEA,SFO,12,56972.0,2009
SFO,ATL,1,31103.0,2009
SFO,ATL,2,27189.0,2009
SFO,ATL,3,31900.0,2009
SFO,ATL,4,35713.0,2009
SFO,ATL,5,41032.0,2009
SFO,ATL,6,50919.0,2009
SFO,ATL,7,57545.0,2009
SFO,ATL,8,54199.0,2009
SFO,ATL,9,44402.0,2009
SFO,ATL,10,44813.0,2009
SFO,ATL,11,41118.0,2009
SFO,ATL,12,41426.0,2009
SFO,BOS,1,25680.0,2009
SFO,BOS,2,24799.0,2009
SFO,BOS,3,35880.0,2009
SFO,BOS,4,38575.0,2009
SFO,BOS,5,42030.0,2009
SFO,BOS,6,45411.0,2009
SFO,BOS,7,46642.0,2009
SFO,BOS,8,49095.0,2009
SFO,BOS,9,43867.0,2009
SFO,BOS,10,45087.0,2009
SFO,BOS,11,37750.0,2009
SFO,BOS,12,37446.0,2009
SFO,CLT,1,14354.0,2009
SFO,CLT,2,13118.0,2009
SFO,CLT,3,15816.0,2009
SFO,CLT,4,17361.0,2009
SFO,CLT,5,20527.0,2009
SFO,CLT,6,19674.0,2009
SFO,CLT,7,19604.0,2009
SFO,CLT,8,19260.0,2009
SFO,CLT,9,17945.0,2009
SFO,CLT,10,19347.0,2009
SFO,CLT,11,17026.0,2009
SFO,CLT,12,18291.0,2009
SFO,DEN,1,49254.0,2009
SFO,DEN,2,46127.0,2009
SFO,DEN,3,59446.0,2009
SFO,DEN,4,58291.0,2009
SFO,DEN,5,59281.0,2009
SFO,DEN,6,66535.0,2009
SFO,DEN,7,67663.0,2009
SFO,DEN,8,69133.0,2009
SFO,DEN,9,59118.0,2009
SFO,DEN,10,62221.0,2009
SFO,DEN,11,59514.0,2009
SFO,DEN,12,59343.0,2009
SFO,DFW,1,33573.0,2009
SFO,DFW,2,29607.0,2009
SFO,DFW,3,35772.0,2009
SFO,DFW,4,40114.0,2009
SFO,DFW,5,41021.0,2009
SFO,DFW,6,43484.0,2009
SFO,DFW,7,46028.0,2009
SFO,DFW,8,46259.0,2009
SFO,DFW,9,40964.0,2009
SFO,DFW,10,44948.0,2009
SFO,DFW,11,40797.0,2009
SFO,DFW,12,40325.0,2009
SFO,DTW,1,12122.0,2009
SFO,DTW,2,11181.0,2009
SFO,DTW,3,13714.0,2009
SFO,DTW,4,13938.0,2009
SFO,DTW,5,16631.0,2009
SFO,DTW,6,19205.0,2009
SFO,DTW,7,22008.0,2009
SFO,DTW,8,20762.0,2009
SFO,DTW,9,16283.0,2009
SFO,DTW,10,16790.0,2009
SFO,DTW,11,13380.0,2009
SFO,DTW,12,13115.0,2009
SFO,EWR,1,26323.0,2009
SFO,EWR,2,20970.0,2009
SFO,EWR,3,29817.0,2009
SFO,EWR,4,32515.0,2009
SFO,EWR,5,34551.0,2009
SFO,EWR,6,38516.0,2009
SFO,EWR,7,43392.0,2009
SFO,EWR,8,45742.0,2009
SFO,EWR,9,39115.0,2009
SFO,EWR,10,40469.0,2009
SFO,EWR,11,33245.0,2009
SFO,EWR,12,34909.0,2009
SFO,IAH,1,26560.0,2009
SFO,IAH,2,23698.0,2009
SFO,IAH,3,29680.0,2009
SFO,IAH,4,29504.0,2009
SFO,IAH,5,29829.0,2009
SFO,IAH,6,33200.0,2009
SFO,IAH,7,34478.0,2009
SFO,IAH,8,35841.0,2009
SFO,IAH,9,28747.0,2009
SFO,IAH,10,30511.0,2009
SFO,IAH,11,29710.0,2009
SFO,IAH,12,32664.0,2009
SFO,JFK,1,65357.0,2009
SFO,JFK,2,56269.0,2009
SFO,JFK,3,74590.0,2009
SFO,JFK,4,81093.0,2009
SFO,JFK,5,86967.0,2009
SFO,JFK,6,94067.0,2009
SFO,JFK,7,92374.0,2009
SFO,JFK,8,98139.0,2009
SFO,JFK,9,88039.0,2009
SFO,JFK,10,88548.0,2009
SFO,JFK,11,77965.0,2009
SFO,JFK,12,77709.0,2009
SFO,LAS,1,64418.0,2009
SFO,LAS,2,65190.0,2009
SFO,LAS,3,76745.0,2009
SFO,LAS,4,79042.0,2009
SFO,LAS,5,80643.0,2009
SFO,LAS,6,78156.0,2009
SFO,LAS,7,79744.0,2009
SFO,LAS,8,81372.0,2009
SFO,LAS,9,78748.0,2009
SFO,LAS,10,80472.0,2009
SFO,LAS,11,73375.0,2009
SFO,LAS,12,74712.0,2009
SFO,LAX,1,100058.0,2009
SFO,LAX,2,98065.0,2009
SFO,LAX,3,118420.0,2009
SFO,LAX,4,117042.0,2009
SFO,LAX,5,121681.0,2009
SFO,LAX,6,120124.0,2009
SFO,LAX,7,128697.0,2009
SFO,LAX,8,125766.0,2009
SFO,LAX,9,120811.0,2009
SFO,LAX,10,130607.0,2009
SFO,LAX,11,123027.0,2009
SFO,LAX,12,129424.0,2009
SFO,LGA,1,135.0,2009
SFO,LGA,2,49.0,2009
SFO,LGA,3,76.0,2009
SFO,LGA,4,99.0,2009
SFO,LGA,5,88.0,2009
SFO,LGA,6,54.0,2009
SFO,LGA,7,238.0,2009
SFO,LGA,8,429.0,2009
SFO,LGA,9,176.0,2009
SFO,LGA,10,49.0,2009
SFO,LGA,11,62.0,2009
SFO,LGA,12,146.0,2009
SFO,MCO,1,4486.0,2009
SFO,MCO,2,4245.0,2009
SFO,MCO,3,5115.0,2009
SFO,MCO,4,4927.0,2009
SFO,MCO,5,5253.0,2009
SFO,MCO,6,5687.0,2009
SFO,MCO,7,5140.0,2009
SFO,MCO,8,4806.0,2009
SFO,MCO,9,4308.0,2009
SFO,MCO,10,5003.0,2009
SFO,MCO,11,4666.0,2009
SFO,MCO,12,5105.0,2009
SFO,MIA,1,15903.0,2009
SFO,MIA,2,14516.0,2009
SFO,MIA,3,17196.0,2009
SFO,MIA,4,16696.0,2009
SFO,MIA,5,16616.0,2009
SFO,MIA,6,16818.0,2009
SFO,MIA,7,16423.0,2009
SFO,MIA,8,16626.0,2009
SFO,MIA,9,16321.0,2009
SFO,MIA,10,17915.0,2009
SFO,MIA,11,17323.0,2009
SFO,MIA,12,18777.0,2009
SFO,MSP,1,19639.0,2009
SFO,MSP,2,18019.0,2009
SFO,MSP,3,21871.0,2009
SFO,MSP,4,23715.0,2009
SFO,MSP,5,28037.0,2009
SFO,MSP,6,38094.0,2009
SFO,MSP,7,40868.0,2009
SFO,MSP,8,39748.0,2009
SFO,MSP,9,32824.0,2009
SFO,MSP,10,26329.0,2009
SFO,MSP,11,25478.0,2009
SFO,MSP,12,27206.0,2009
SFO,ORD,1,56067.0,2009
SFO,ORD,2,50650.0,2009
SFO,ORD,3,74263.0,2009
SFO,ORD,4,75836.0,2009
SFO,ORD,5,76196.0,2009
SFO,ORD,6,80942.0,2009
SFO,ORD,7,83432.0,2009
SFO,ORD,8,85140.0,2009
SFO,ORD,9,69484.0,2009
SFO,ORD,10,72759.0,2009
SFO,ORD,11,69177.0,2009
SFO,ORD,12,66652.0,2009
SFO,PHL,1,16652.0,2009
SFO,PHL,2,15453.0,2009
SFO,PHL,3,23343.0,2009
SFO,PHL,4,27227.0,2009
SFO,PHL,5,30569.0,2009
SFO,PHL,6,32102.0,2009
SFO,PHL,7,33237.0,2009
SFO,PHL,8,33171.0,2009
SFO,PHL,9,29396.0,2009
SFO,PHL,10,27829.0,2009
SFO,PHL,11,22376.0,2009
SFO,PHL,12,20300.0,2009
SFO,PHX,1,32873.0,2009
SFO,PHX,2,29550.0,2009
SFO,PHX,3,40162.0,2009
SFO,PHX,4,38156.0,2009
SFO,PHX,5,37124.0,2009
SFO,PHX,6,38466.0,2009
SFO,PHX,7,40883.0,2009
SFO,PHX,8,39946.0,2009
SFO,PHX,9,34062.0,2009
SFO,PHX,10,38532.0,2009
SFO,PHX,11,37682.0,2009
SFO,PHX,12,39172.0,2009
SFO,SEA,1,47208.0,2009
SFO,SEA,2,47424.0,2009
SFO,SEA,3,57269.0,2009
SFO,SEA,4,56189.0,2009
SFO,SEA,5,60331.0,2009
SFO,SEA,6,63490.0,2009
SFO,SEA,7,67185.0,2009
SFO,SEA,8,65092.0,2009
SFO,SEA,9,60578.0,2009
SFO,SEA,10,56882.0,2009
SFO,SEA,11,54319.0,2009
SFO,SEA,12,56244.0,2009
ATL,ATL,5,35.0,2010
ATL,BOS,1,47805.0,2010
ATL,BOS,2,44003.0,2010
ATL,BOS,3,56809.0,2010
ATL,BOS,4,62241.0,2010
ATL,BOS,5,73179.0,2010
ATL,BOS,6,69135.0,2010
ATL,BOS,7,68929.0,2010
ATL,BOS,8,71420.0,2010
ATL,BOS,9,63398.0,2010
ATL,BOS,10,66360.0,2010
ATL,BOS,11,58395.0,2010
ATL,BOS,12,53351.0,2010
ATL,CLT,1,55992.0,2010
ATL,CLT,2,50146.0,2010
ATL,CLT,3,61228.0,2010
ATL,CLT,4,63291.0,2010
ATL,CLT,5,62789.0,2010
ATL,CLT,6,62884.0,2010
ATL,CLT,7,70072.0,2010
ATL,CLT,8,66194.0,2010
ATL,CLT,9,61026.0,2010
ATL,CLT,10,63456.0,2010
ATL,CLT,11,60578.0,2010
ATL,CLT,12,61073.0,2010
ATL,DEN,1,56639.0,2010
ATL,DEN,2,50815.0,2010
ATL,DEN,3,64332.0,2010
ATL,DEN,4,59624.0,2010
ATL,DEN,5,64484.0,2010
ATL,DEN,6,70853.0,2010
ATL,DEN,7,73652.0,2010
ATL,DEN,8,67398.0,2010
ATL,DEN,9,61029.0,2010
ATL,DEN,10,61157.0,2010
ATL,DEN,11,54803.0,2010
ATL,DEN,12,59728.0,2010
ATL,DFW,1,73092.0,2010
ATL,DFW,2,64508.0,2010
ATL,DFW,3,83951.0,2010
ATL,DFW,4,83146.0,2010
ATL,DFW,5,91749.0,2010
ATL,DFW,6,96733.0,2010
ATL,DFW,7,100519.0,2010
ATL,DFW,8,94886.0,2010
ATL,DFW,9,83712.0,2010
ATL,DFW,10,96560.0,2010
ATL,DFW,11,89398.0,2010
ATL,DFW,12,88878.0,2010
ATL,DTW,1,42469.0,2010
ATL,DTW,2,44385.0,2010
ATL,DTW,3,57427.0,2010
ATL,DTW,4,59602.0,2010
ATL,DTW,5,55585.0,2010
ATL,DTW,6,57318.0,2010
ATL,DTW,7,60185.0,2010
ATL,DTW,8,58941.0,2010
ATL,DTW,9,50767.0,2010
ATL,DTW,10,56062.0,2010
ATL,DTW,11,53993.0,2010
ATL,DTW,12,53836.0,2010
ATL,EWR,1,36420.0,2010
ATL,EWR,2,31560.0,2010
ATL,EWR,3,40637.0,2010
ATL,EWR,4,44075.0,2010
ATL,EWR,5,42593.0,2010
ATL,EWR,6,40711.0,2010
ATL,EWR,7,43907.0,2010
ATL,EWR,8,45400.0,2010
ATL,EWR,9,40280.0,2010
ATL,EWR,10,39169.0,2010
ATL,EWR,11,39564.0,2010
ATL,EWR,12,35686.0,2010
ATL,IAH,1,26731.0,2010
ATL,IAH,2,24394.0,2010
ATL,IAH,3,30367.0,2010
ATL,IAH,4,29730.0,2010
ATL,IAH,5,31904.0,2010
ATL,IAH,6,35048.0,2010
ATL,IAH,7,35775.0,2010
ATL,IAH,8,34610.0,2010
ATL,IAH,9,30836.0,2010
ATL,IAH,10,35374.0,2010
ATL,IAH,11,34896.0,2010
ATL,IAH,12,34933.0,2010
ATL,JFK,1,22969.0,2010
ATL,JFK,2,20477.0,2010
ATL,JFK,3,25949.0,2010
ATL,JFK,4,24465.0,2010
ATL,JFK,5,27058.0,2010
ATL,JFK,6,27031.0,2010
ATL,JFK,7,27978.0,2010
ATL,JFK,8,27164.0,2010
ATL,JFK,9,26761.0,2010
ATL,JFK,10,25540.0,2010
ATL,JFK,11,25892.0,2010
ATL,JFK,12,27194.0,2010
ATL,LAS,1,54927.0,2010
ATL,LAS,2,51553.0,2010
ATL,LAS,3,62834.0,2010
ATL,LAS,4,61443.0,2010
ATL,LAS,5,61874.0,2010
ATL,LAS,6,62557.0,2010
ATL,LAS,7,65896.0,2010
ATL,LAS,8,62055.0,2010
ATL,LAS,9,61326.0,2010
ATL,LAS,10,66024.0,2010
ATL,LAS,11,56810.0,2010
ATL,LAS,12,55253.0,2010
ATL,LAX,1,67708.0,2010
ATL,LAX,2,60155.0,2010
ATL,LAX,3,76973.0,2010
ATL,LAX,4,78726.0,2010
ATL,LAX,5,79982.0,2010
ATL,LAX,6,81700.0,2010
ATL,LAX,7,84980.0,2010
ATL,LAX,8,85205.0,2010
ATL,LAX,9,78124.0,2010
ATL,LAX,10,81964.0,2010
ATL,LAX,11,75603.0,2010
ATL,LAX,12,79467.0,2010
ATL,LGA,1,69999.0,2010
ATL,LGA,2,65976.0,2010
ATL,LGA,3,85484.0,2010
ATL,LGA,4,92706.0,2010
ATL,LGA,5,97817.0,2010
ATL,LGA,6,99479.0,2010
ATL,LGA,7,105191.0,2010
ATL,LGA,8,111530.0,2010
ATL,LGA,9,96883.0,2010
ATL,LGA,10,98585.0,2010
ATL,LGA,11,97968.0,2010
ATL,LGA,12,92002.0,2010
ATL,MCO,1,103744.0,2010
ATL,MCO,2,98280.0,2010
ATL,MCO,3,119481.0,2010
ATL,MCO,4,103919.0,2010
